Date,Open,High,Low,Close,Quantity
2000-10-20,48.5,48.8,46.5,46.98,449840
2000-10-23,46.9,47.2,46.31,46.47,456110
2000-10-24,46.2,46.7,45.31,45.74,429670
2000-10-25,45.8,46.48,45.7,46.22,542710
2000-10-26,46.5,46.89,45.76,46.13,71090
2000-10-27,45.8,46.8,45.8,46.41,101090
2000-10-30,46.2,47.28,45.5,47.15,265580
2000-10-31,46.9,47.3,46.61,47.03,416760
2000-11-01,47.77,48.49,46.62,48.0,569090
2000-11-02,47.1,49.55,47.1,48.99,798890
2000-11-03,48.9,50.0,48.3,48.85,429730
2000-11-06,48.5,49.6,48.21,48.29,113440
2000-11-07,48.21,48.99,48.03,48.56,226900
2000-11-08,48.6,50.0,48.6,48.9,284210
2000-11-09,48.79,48.98,48.43,48.82,145710
2000-11-10,48.98,50.29,48.56,49.69,981080
2000-11-13,49.5,51.5,49.01,50.81,767070
2000-11-14,50.95,51.8,49.5,49.68,1051410
2000-11-15,50.8,50.8,49.11,50.04,956770
2000-11-16,49.9,50.35,49.26,49.47,387220
2000-11-17,49.1,49.2,48.66,48.92,514890
2000-11-20,48.4,48.7,47.5,47.74,641710
2000-11-21,47.8,48.2,47.1,47.73,554430
2000-11-22,47.64,47.9,47.2,47.42,415430
2000-11-23,47.11,49.0,47.01,48.55,576440
2000-11-24,49.15,51.84,48.35,50.94,2022810
2000-11-27,51.1,54.29,50.36,52.51,1099310
2000-11-28,52.89,53.2,51.91,52.8,596810
2000-11-29,52.2,52.69,51.7,52.47,581590
2000-11-30,52.9,53.58,52.2,52.92,593080
2000-12-01,52.56,52.8,51.51,51.95,431580
2000-12-04,52.0,52.5,52.0,52.34,317560
2000-12-05,52.3,52.8,52.1,52.26,666000
2000-12-06,53.0,53.31,52.51,53.08,814100
2000-12-07,52.8,54.5,52.5,53.53,1053080
2000-12-08,53.7,54.89,53.35,54.67,957180
2000-12-11,55.0,55.79,54.0,55.56,1426830
2000-12-12,55.6,56.49,55.43,56.16,819110
2000-12-13,56.5,56.5,55.2,55.54,512110
2000-12-14,55.5,55.99,55.15,55.33,426520
2000-12-15,55.7,56.5,54.01,56.05,1240070
2000-12-18,55.5,55.9,54.9,55.53,1148610
2000-12-19,55.6,56.0,55.1,55.65,791100
2000-12-20,55.55,55.7,54.91,55.48,936640
2000-12-21,55.05,55.3,53.91,54.51,1080570
2000-12-22,55.0,55.3,54.52,54.93,459870
2000-12-26,55.5,56.0,54.0,54.28,683880
