Date,Open,High,Low,Close,Quantity
2004-08-31,78.0,78.4,76.84,78.12,17215455
2004-09-01,78.5,78.85,77.5,78.53,19344490
2004-09-02,78.76,78.78,77.03,77.29,13561935
2004-09-03,77.25,77.4,76.11,76.73,14850855
2004-09-06,77.18,78.69,77.05,78.37,18157200
2004-09-07,79.59,79.59,78.21,78.43,15422860
2004-09-08,79.14,80.2,78.92,79.83,27317435
2004-09-09,80.04,80.38,78.33,78.97,16140595
2004-09-10,78.8,79.3,77.62,79.14,20716645
2004-09-13,79.4,80.16,78.51,78.76,15644110
2004-09-14,79.0,79.0,77.02,78.14,20577285
2004-09-15,78.18,79.17,76.62,77.19,23844165
2004-09-16,77.3,78.28,76.73,77.81,15313715
2004-09-17,78.4,81.54,77.95,81.14,29088555
2004-09-20,81.23,83.36,81.2,82.21,37697605
2004-09-21,82.16,83.32,82.04,82.76,18666255
2004-09-22,83.0,83.2,81.84,82.51,19412920
2004-09-23,82.0,82.89,81.4,82.02,23279060
2004-09-24,82.14,83.93,81.6,82.33,23559640
2004-09-27,82.7,83.32,81.43,81.94,18041215
2004-09-28,81.16,81.4,78.97,79.24,30151620
2004-09-29,79.4,79.4,77.55,79.07,22663040
2004-09-30,79.44,81.53,78.95,80.65,30510920
2004-10-01,80.6,84.29,79.86,83.49,16191650
2004-10-04,84.4,85.98,84.11,84.44,20721725
2004-10-05,85.1,87.87,84.42,87.42,27081690
2004-10-06,87.4,87.4,85.02,85.43,15570775
2004-10-07,85.78,86.54,84.67,85.94,19480300
2004-10-08,86.1,86.4,84.23,84.73,12870040
2004-10-09,85.3,85.3,84.2,84.85,1941980
2004-10-11,85.16,85.83,82.82,83.18,7282415
2004-10-12,83.78,84.0,81.0,81.39,14226795
2004-10-14,81.41,81.98,79.67,81.34,14475610
2004-10-15,81.34,82.88,80.2,80.56,18032810
2004-10-18,81.76,82.17,80.73,81.17,11346665
2004-10-19,81.8,84.0,81.4,83.25,9901920
2004-10-20,84.0,84.88,81.86,82.29,22640170
2004-10-21,82.2,83.7,81.6,81.92,14298195
2004-10-25,81.4,81.95,78.22,78.59,12731200
2004-10-26,79.0,81.14,78.48,80.66,17173505
2004-10-27,80.98,82.36,79.87,81.81,11730025
2004-10-28,82.0,84.28,82.0,83.63,14412630
2004-10-29,84.02,85.89,82.86,83.35,26130865
2004-11-01,83.6,83.6,81.48,83.16,16368240
2004-11-02,83.4,84.57,83.4,83.88,10906960
2004-11-03,84.0,84.4,83.02,83.9,11515140
2004-11-04,84.6,85.2,82.65,83.54,12814285
2004-11-05,83.61,84.59,82.6,84.11,13965780
2004-11-08,84.41,87.3,84.41,85.93,24734850
2004-11-09,86.28,86.28,84.46,85.03,9833555
2004-11-10,85.8,86.1,85.07,85.78,8431165
2004-11-11,86.0,86.7,85.6,86.27,9292670
2004-11-12,87.0,87.18,85.2,86.05,1718280
2004-11-16,86.8,88.78,85.8,87.92,11895820
2004-11-17,89.0,89.4,87.96,89.01,12066275
2004-11-18,89.2,89.8,88.0,88.97,9101110
2004-11-19,89.7,90.0,87.0,87.17,9374350
2004-11-22,87.2,87.2,84.6,86.24,7106910
2004-11-23,86.97,89.36,86.64,88.81,9522480
2004-11-24,89.2,92.4,88.55,91.65,15764800
2004-11-25,92.02,94.29,91.35,93.4,16631110
2004-11-29,92.8,99.0,92.61,98.0,18623605
2004-11-30,98.78,98.78,95.93,96.72,12636655
2004-12-01,97.22,97.76,94.42,95.89,18261760
2004-12-02,96.21,99.3,96.21,98.04,13070025
2004-12-03,98.0,100.57,98.0,98.54,13132230
2004-12-06,99.6,100.58,98.48,99.06,15142920
2004-12-07,99.4,100.36,98.0,98.65,14484755
2004-12-08,99.1,99.18,96.46,96.7,10620770
2004-12-09,96.0,98.36,94.6,97.99,22923635
2004-12-10,98.2,98.76,96.26,96.71,8827350
2004-12-13,96.76,97.38,95.28,96.42,16178650
2004-12-14,96.8,98.0,96.2,97.47,9179995
2004-12-15,98.0,99.36,97.82,98.93,13753655
2004-12-16,99.2,101.2,99.2,100.23,15695335
2004-12-17,100.2,100.3,98.05,98.73,10719075
2004-12-20,98.3,99.14,97.45,98.82,7149230
2004-12-21,99.4,101.39,98.8,100.75,13609190
2004-12-22,101.75,102.18,99.6,100.72,15280855
2004-12-23,101.8,102.74,100.9,102.1,10497280
2004-12-24,102.82,103.2,101.66,102.43,5757815
2004-12-27,102.02,102.88,101.22,102.4,4867645
2004-12-28,102.56,103.56,101.46,102.1,10957945
2004-12-29,103.0,103.1,100.85,101.6,7035855
2004-12-30,101.58,102.35,99.08,99.39,14633615
2004-12-31,99.66,101.55,99.66,101.05,6828950
2005-01-03,101.98,104.68,101.7,104.09,14737100
2005-01-04,104.71,105.19,103.6,103.96,8876060
2005-01-05,103.3,103.87,96.0,100.74,19247360
2005-01-06,100.2,101.88,97.84,98.64,15072415
2005-01-07,97.62,99.6,97.28,98.55,9698205
2005-01-10,99.36,99.36,92.05,95.0,8217965
2005-01-11,96.0,97.0,95.2,96.03,10227505
2005-01-12,99.8,99.8,94.0,94.73,15391065
2005-01-13,95.8,98.5,95.4,97.46,10779720
2005-01-14,97.13,98.2,95.4,96.62,9025840
2005-01-17,96.4,96.69,92.84,94.57,13957675
2005-01-18,95.2,95.38,93.2,93.64,12399565
2005-01-19,93.91,94.95,91.66,92.25,8538485
2005-01-20,92.89,95.4,91.0,94.51,13566815
2005-01-24,94.9,94.9,92.0,92.45,7654565
2005-01-25,91.96,96.2,91.42,95.67,8843345
2005-01-27,96.1,97.09,95.4,96.12,11995320
2005-01-28,96.05,98.6,96.05,98.4,14399500
2005-01-31,99.6,101.58,98.8,100.88,18054085
2005-02-01,101.0,101.36,98.02,98.54,18243105
2005-02-02,98.94,99.48,96.63,97.11,11016940
2005-02-03,97.6,99.16,97.5,98.64,12120200
2005-02-04,99.0,99.9,97.53,98.1,11715115
2005-02-07,98.4,98.92,97.24,98.53,13293455
2005-02-08,98.88,99.4,97.8,98.46,13012240
2005-02-09,99.36,100.4,98.24,99.99,10778295
2005-02-10,100.04,101.2,99.01,100.08,12559195
2005-02-11,100.0,101.06,99.81,100.81,8739665
2005-02-14,101.4,102.56,100.7,101.67,11679320
2005-02-15,101.4,102.0,99.8,101.51,10170305
2005-02-16,101.98,102.0,97.8,98.37,10543440
2005-02-17,98.5,98.5,82.88,97.72,10681845
2005-02-18,101.8,102.2,95.22,95.72,9719670
2005-02-21,97.7,97.7,95.2,95.4,8562850
2005-02-22,95.8,96.9,95.22,96.66,7305340
2005-02-23,96.4,96.95,95.3,95.66,5930330
2005-02-24,95.8,96.36,94.01,94.36,14335145
2005-02-25,94.01,95.2,93.2,94.03,10403945
2005-02-28,95.2,95.8,92.07,95.19,12370550
2005-03-01,95.3,95.3,92.63,93.07,7438875
2005-03-02,93.6,93.89,92.05,92.71,8210915
2005-03-03,92.6,96.0,92.6,95.82,10994650
2005-03-04,96.0,97.86,95.8,97.48,14488400
2005-03-07,98.58,98.58,95.08,95.8,8828455
2005-03-08,96.4,97.08,95.63,96.47,8958260
2005-03-09,96.8,96.8,92.72,93.66,13903645
2005-03-10,97.6,97.6,93.04,93.57,9519190
2005-03-11,94.08,94.54,91.84,92.47,12953945
2005-03-14,92.62,93.92,92.04,92.97,8542905
2005-03-15,93.5,93.8,91.02,91.28,7596440
2005-03-16,91.8,92.5,90.73,91.37,6626515
2005-03-17,91.76,91.76,90.26,90.64,8813875
2005-03-18,90.8,92.6,89.3,92.19,13831095
2005-03-21,92.36,92.68,89.8,90.13,7066410
2005-03-22,89.98,89.98,85.61,86.9,11720025
2005-03-23,86.6,87.86,83.48,84.63,12427360
2005-03-24,85.2,85.98,82.1,83.22,13514325
2005-03-28,83.96,84.6,82.63,83.59,11299120
2005-03-29,83.6,84.7,80.6,81.58,15366060
2005-03-30,81.89,83.18,80.91,82.24,10902580
2005-03-31,82.77,84.4,81.66,82.74,18916505
2005-04-01,83.2,87.0,81.94,86.64,17833230
2005-04-04,86.5,86.8,84.51,85.07,13220550
2005-04-05,85.4,85.4,81.02,81.28,11729965
2005-04-06,81.6,83.18,81.28,82.45,10997465
2005-04-07,83.0,85.0,82.6,84.41,13566335
2005-04-08,85.0,85.54,83.76,84.54,9854355
2005-04-11,83.0,85.86,82.62,83.78,12684770
2005-04-12,84.2,84.8,82.98,84.18,5125145
2005-04-13,84.45,85.4,83.16,84.86,15672270
2005-04-15,84.32,84.4,81.53,82.02,16244825
2005-04-18,81.6,84.6,80.02,84.15,10797360
2005-04-19,84.4,85.4,82.2,83.05,9162120
2005-04-20,83.9,86.98,83.2,86.53,9604785
2005-04-21,86.0,88.1,85.02,87.9,10025100
2005-04-22,89.4,89.4,86.31,87.42,9439910
2005-04-25,88.4,89.6,86.11,88.86,6741755
2005-04-26,88.6,88.98,86.45,86.89,7123845
2005-04-27,86.24,88.32,85.8,86.63,12414510
2005-04-28,86.55,86.6,84.05,85.57,12786415
2005-04-29,85.2,85.2,82.2,82.7,8969230
2005-05-02,83.2,84.38,82.2,83.75,7648420
2005-05-03,84.25,85.8,83.3,84.86,9381435
2005-05-04,84.8,85.4,83.33,83.65,9105255
2005-05-05,84.21,85.56,83.68,84.06,7105160
2005-05-06,84.4,85.5,83.11,85.07,9167680
2005-05-09,85.0,87.84,85.0,87.42,8618920
2005-05-10,87.2,87.6,85.18,85.63,9617200
2005-05-11,85.46,86.79,84.84,85.86,8276025
2005-05-12,86.0,87.06,85.85,86.68,4752645
2005-05-13,86.8,87.08,86.12,86.5,6056390
2005-05-16,86.6,90.0,86.6,89.74,9007315
2005-05-17,90.4,90.88,88.01,89.33,14755500
2005-05-18,89.0,89.0,86.6,87.36,14472690
2005-05-19,87.41,88.8,86.6,87.15,6484580
2005-05-20,87.0,87.2,85.92,86.42,4058920
2005-05-23,86.42,87.65,86.0,86.59,3026285
2005-05-24,87.0,89.7,86.78,89.09,7978990
2005-05-25,88.96,89.38,88.04,88.7,5592250
2005-05-26,88.7,90.56,88.03,90.04,11087400
2005-05-27,89.56,90.69,87.7,88.19,8976310
2005-05-30,88.2,88.96,86.06,86.42,10316720
2005-05-31,86.4,87.48,86.32,86.61,5899005
2005-06-01,87.6,88.4,86.44,87.67,7305290
2005-06-02,88.74,88.74,86.9,87.32,5701395
2005-06-03,86.8,87.96,86.4,87.68,3993275
2005-06-04,87.9,87.9,87.02,87.42,877780
2005-06-06,87.64,88.28,86.84,87.22,5483290
2005-06-07,87.25,87.58,86.84,87.2,3749025
2005-06-08,87.5,87.9,86.94,87.65,4557805
2005-06-09,87.8,88.38,86.64,87.06,6508365
2005-06-10,87.38,87.38,84.33,84.55,9614655
2005-06-13,84.59,85.29,83.87,84.79,6289065
2005-06-14,84.4,84.9,83.21,83.98,4684240
2005-06-15,83.98,85.09,83.85,84.5,2710200
2005-06-16,84.8,85.8,83.83,85.44,6413220
2005-06-17,85.58,85.58,83.57,83.89,6199320
2005-06-20,84.08,84.28,82.57,82.79,6097175
2005-06-21,83.0,84.19,82.82,83.51,5606305
2005-06-22,84.0,86.18,83.8,85.1,12047815
2005-06-23,85.1,86.0,82.8,85.37,12513955
2005-06-24,85.2,86.68,84.3,86.15,7105350
2005-06-27,85.0,89.3,84.85,86.59,15855320
2005-06-28,86.7,87.18,83.0,83.51,6800580
2005-06-29,83.48,87.0,83.22,85.95,6403580
2005-06-30,85.95,86.8,84.42,85.09,5584430
2005-07-01,85.6,86.55,84.93,85.61,5417260
2005-07-04,86.2,86.2,84.52,85.4,4265300
2005-07-05,85.4,89.29,85.03,88.68,16486275
2005-07-06,88.7,90.34,87.86,88.62,9784265
2005-07-07,88.99,89.5,86.68,87.35,7938785
2005-07-08,88.0,88.98,86.1,87.02,4969180
2005-07-11,87.3,89.94,87.23,89.74,9401845
2005-07-12,89.8,94.48,89.8,93.54,16395525
2005-07-13,93.8,94.58,91.6,92.2,5080690
2005-07-14,91.99,93.19,90.66,91.1,6763005
2005-07-15,91.22,93.0,90.65,92.76,3921495
2005-07-18,92.92,94.0,92.85,93.71,4496840
2005-07-19,93.98,95.62,92.66,95.35,7286325
2005-07-20,95.5,96.0,93.27,94.02,6042405
2005-07-21,94.21,94.94,91.7,92.25,4459895
2005-07-22,92.35,94.8,92.1,94.31,4845580
2005-07-25,95.2,95.3,93.44,94.71,6040775
2005-07-26,94.04,96.0,93.41,95.61,5698045
2005-07-27,92.4,97.1,92.4,96.05,3611885
2005-07-29,95.8,98.3,94.0,96.18,10449535
2005-08-01,96.74,100.76,96.15,100.21,12955350
2005-08-02,100.76,106.28,100.46,105.38,25539115
2005-08-03,105.4,105.58,101.24,102.12,19025290
2005-08-04,101.24,103.38,99.87,100.33,15635245
2005-08-05,100.8,102.95,100.13,100.55,10872550
2005-08-08,101.0,101.74,95.03,95.71,11736000
2005-08-09,95.8,96.46,93.43,94.29,9432370
2005-08-10,94.9,96.58,94.66,96.2,7456345
2005-08-11,96.51,100.9,96.51,99.46,22275395
2005-08-12,100.4,101.08,98.4,99.87,15387455
2005-08-16,100.0,100.98,97.86,98.57,4761740
2005-08-17,98.6,100.44,97.2,98.87,10150370
2005-08-18,99.6,101.2,98.0,98.59,8911410
2005-08-19,99.0,99.59,97.6,98.13,6027905
2005-08-22,98.94,98.94,94.65,95.4,6360340
2005-08-23,95.5,96.96,94.83,95.57,5968825
2005-08-24,95.9,95.9,93.6,94.67,6582830
2005-08-25,95.0,95.0,92.9,93.85,5968000
2005-08-26,94.2,95.8,94.2,94.53,5239705
2005-08-29,94.6,94.6,90.27,92.97,6830810
2005-08-30,92.83,93.98,92.6,93.36,3201310
2005-08-31,93.4,93.56,91.96,92.29,6928595
2005-09-01,93.04,94.46,92.6,93.86,3969850
2005-09-02,94.6,99.76,94.59,98.54,17287395
2005-09-05,98.8,99.98,98.2,99.09,5740090
2005-09-06,99.1,99.79,97.82,99.08,5432315
2005-09-08,99.21,102.47,99.21,102.25,10318790
2005-09-09,102.0,103.13,101.72,102.43,6833995
2005-09-12,102.94,103.49,101.06,102.06,9643680
2005-09-13,102.13,103.9,102.13,103.06,6051830
2005-09-14,103.1,105.68,102.62,104.67,13859930
2005-09-15,104.8,104.99,103.72,104.08,5036365
2005-09-16,104.0,106.17,104.0,104.76,8984425
2005-09-19,104.7,107.36,104.5,105.58,7718965
2005-09-20,105.48,105.8,104.02,104.47,7525420
2005-09-21,104.47,104.8,100.6,103.53,7848465
2005-09-22,103.6,103.97,99.0,100.03,7292475
2005-09-23,100.6,104.2,98.7,102.48,8867685
2005-09-26,103.71,104.96,102.2,104.07,6076905
2005-09-27,109.8,109.9,104.45,109.22,17915420
2005-09-28,109.6,109.6,106.05,107.38,17235445
2005-09-29,107.38,109.1,106.6,107.19,7941140
2005-09-30,107.0,107.76,103.6,106.85,8686310
2005-10-03,107.0,111.08,107.0,110.68,10730235
2005-10-04,110.81,114.38,110.42,113.76,13189340
2005-10-05,113.6,115.3,111.6,114.24,9200380
2005-10-06,112.0,113.5,110.6,111.1,8731285
2005-10-07,110.02,112.32,108.52,109.26,12861255
2005-10-10,109.94,109.94,107.25,107.83,6250770
2005-10-11,108.0,112.1,106.24,111.76,10859065
2005-10-13,111.6,112.48,107.6,108.15,9561525
2005-10-14,108.38,109.0,106.24,106.89,8586105
2005-10-17,107.02,108.6,103.76,105.36,12763010
2005-10-18,105.42,107.28,103.02,103.92,11801765
2005-10-19,102.32,104.76,99.1,100.76,19797410
2005-10-20,102.8,104.74,98.03,100.38,14521400
2005-10-21,100.97,102.8,99.85,102.57,12857610
2005-10-24,103.0,105.09,102.3,103.57,11214950
2005-10-25,103.94,104.7,101.9,104.03,13748585
2005-10-26,104.19,104.19,99.23,99.68,13410005
2005-10-27,99.92,100.0,96.06,96.85,15723945
2005-10-28,96.78,96.78,91.27,92.32,11470475
2005-10-31,93.0,95.18,92.44,94.4,10075195
2005-11-01,95.2,97.4,95.2,97.04,3536835
2005-11-02,97.0,97.6,94.92,96.15,10358210
2005-11-07,96.65,99.4,96.65,98.62,18972480
2005-11-08,98.2,101.13,98.2,100.25,15794965
2005-11-09,99.98,101.69,98.45,99.22,9355400
2005-11-10,100.01,100.34,98.68,99.72,5928985
2005-11-11,100.34,103.2,100.0,102.73,7516095
2005-11-14,102.0,104.49,101.36,102.73,8080445
2005-11-16,102.6,104.34,102.4,103.84,10665385
2005-11-17,106.2,106.99,104.1,106.19,12286215
2005-11-18,106.8,109.6,106.61,109.19,11440115
2005-11-21,110.19,110.82,108.58,109.03,9441395
2005-11-22,108.6,109.56,106.91,107.44,7180355
2005-11-23,106.91,111.4,88.2,110.05,8209640
2005-11-24,110.5,112.49,110.4,111.26,11853535
2005-11-25,111.36,115.08,110.46,114.74,11349650
2005-11-26,115.0,116.0,114.2,114.57,3851005
2005-11-28,114.8,117.92,114.2,117.31,13926770
2005-11-29,116.8,117.03,114.5,115.31,10063130
2005-11-30,115.3,116.59,110.84,111.16,9210895
2005-12-01,109.6,114.98,109.6,114.56,13751450
2005-12-02,114.98,115.98,112.66,113.5,19582750
2005-12-05,113.58,114.0,110.22,111.16,6380150
2005-12-06,110.78,112.91,109.1,109.75,10662875
2005-12-07,110.92,112.42,110.18,112.1,8872125
2005-12-08,111.8,113.4,110.02,113.06,6748325
2005-12-09,113.53,115.78,113.2,115.23,10876920
2005-12-12,115.4,119.2,115.4,118.37,9872590
2005-12-13,117.6,125.95,117.6,125.11,27023520
2005-12-14,125.79,127.2,122.63,123.35,18103595
2005-12-15,123.39,124.49,120.14,122.24,9332365
2005-12-16,122.26,124.19,120.53,123.82,12101475
2005-12-19,124.23,125.36,122.22,124.63,12022085
2005-12-20,124.6,127.4,124.02,126.53,11706575
2005-12-21,127.0,127.87,124.32,125.5,15193510
2005-12-22,125.6,128.0,125.07,127.11,11799195
2005-12-23,127.79,128.74,125.83,127.87,12563985
2005-12-26,127.4,128.68,124.43,127.42,12793845
2005-12-27,127.38,133.1,126.2,131.91,20250360
2005-12-28,132.2,132.4,127.73,128.39,13855615
2005-12-29,128.8,132.28,127.02,131.21,17871120
2005-12-30,130.96,131.8,128.81,130.68,6192160
2006-01-02,131.41,131.41,127.65,127.91,4996595
2006-01-03,127.9,129.96,127.9,129.09,4566165
2006-01-04,130.5,135.8,129.98,131.84,5163940
2006-01-05,132.0,132.4,129.0,129.41,7829615
2006-01-06,129.7,131.87,127.63,129.42,9775325
2006-01-09,129.0,130.68,128.4,129.09,4228775
2006-01-10,129.0,129.7,127.0,127.29,6483840
2006-01-12,126.8,129.48,124.4,128.39,7318610
2006-01-13,129.02,131.34,128.4,128.74,13842730
2006-01-16,129.9,130.54,127.6,128.19,6103325
2006-01-17,129.2,129.97,124.22,125.88,5165545
2006-01-18,125.4,125.6,121.66,123.44,8053940
2006-01-19,125.02,129.2,124.49,128.21,5667345
2006-01-20,129.2,132.95,128.1,132.18,5223520
2006-01-23,131.52,131.52,128.24,128.96,7364875
2006-01-24,129.6,133.1,129.3,132.71,7811335
2006-01-25,133.6,136.8,133.2,135.17,10234340
2006-01-27,135.96,139.38,135.96,138.16,6483535
2006-01-30,139.0,140.76,136.9,137.63,7744640
2006-01-31,137.4,142.32,137.4,141.69,8931800
2006-02-01,141.6,144.45,139.6,141.38,11727720
2006-02-02,141.8,143.38,139.7,141.36,9079150
2006-02-03,139.6,146.8,139.6,143.67,20044485
2006-02-06,143.38,147.5,142.44,146.73,9993745
2006-02-07,147.3,154.1,146.48,152.93,18105505
2006-02-08,153.76,154.0,149.8,150.29,12038680
2006-02-10,151.96,153.28,150.07,150.83,9403630
2006-02-13,151.6,159.6,150.0,158.29,12743885
2006-02-14,158.2,158.78,152.5,153.34,10143475
2006-02-15,154.8,156.14,153.0,154.06,10507950
2006-02-16,154.0,162.0,153.42,160.1,19177360
2006-02-17,159.4,162.4,154.11,154.67,19108155
2006-02-20,154.8,157.19,153.61,156.43,13832945
2006-02-21,157.19,160.0,157.02,158.74,8534790
2006-02-22,158.8,159.38,157.86,158.27,5181085
2006-02-23,159.0,159.56,156.35,157.05,11585245
2006-02-24,157.0,158.68,155.05,156.77,8002205
2006-02-27,157.02,158.96,156.62,157.29,6037500
2006-02-28,158.96,164.48,156.02,163.24,17928385
2006-03-01,163.2,171.13,162.01,169.22,18585370
2006-03-02,170.2,177.18,170.2,172.8,19235840
2006-03-03,173.2,182.0,172.8,180.99,20514040
2006-03-06,182.0,188.37,182.0,185.44,14828540
2006-03-07,186.0,186.2,181.51,182.28,12353385
2006-03-08,183.2,183.7,175.13,175.89,22210830
2006-03-09,176.0,177.5,168.66,175.26,26061645
2006-03-10,177.0,180.0,176.02,179.2,14139595
2006-03-13,181.0,181.0,176.9,177.74,10458685
2006-03-14,177.22,181.17,176.0,178.72,13326790
2006-03-16,179.8,184.37,179.6,183.81,20849735
2006-03-17,184.4,188.77,184.03,187.58,19678635
2006-03-20,188.0,189.4,186.72,188.27,8222865
2006-03-21,188.8,188.98,180.53,181.34,10465260
2006-03-22,180.6,184.58,179.21,183.43,15029590
2006-03-23,184.58,185.38,180.24,181.13,9019930
2006-03-24,181.15,182.96,179.77,181.83,7777640
2006-03-27,182.8,183.38,179.6,180.34,7518930
2006-03-28,180.4,182.78,180.03,181.08,6812450
2006-03-29,181.59,182.18,179.4,180.78,4873725
2006-03-30,181.0,184.28,179.74,182.18,8429235
2006-03-31,182.4,187.4,181.42,186.37,7556880
2006-04-03,187.4,195.01,187.4,194.46,12288450
2006-04-04,194.4,194.8,190.0,192.51,7148640
2006-04-05,193.8,194.79,191.05,192.92,4993920
2006-04-07,194.2,194.8,182.0,185.52,12547020
2006-04-10,185.94,190.76,183.61,190.27,5938995
2006-04-12,190.0,190.0,179.6,180.65,7147625
2006-04-13,180.8,183.88,176.0,181.43,11437655
2006-04-17,181.0,187.0,181.0,185.93,10782815
2006-04-18,187.0,189.2,185.21,186.48,6779505
2006-04-19,186.62,189.0,183.2,184.74,4029090
2006-04-20,185.12,191.54,182.3,190.44,11573425
2006-04-21,191.6,196.78,188.4,195.78,13378055
2006-04-24,196.78,196.98,190.23,191.9,5791835
2006-04-25,186.43,192.0,182.08,183.47,7140950
2006-04-26,183.42,193.0,182.1,191.77,6236970
2006-04-27,192.4,194.2,184.8,187.78,6941270
2006-04-28,185.6,186.98,155.0,185.49,7682200
2006-04-29,186.98,191.0,186.94,190.31,2033580
2006-05-02,191.0,194.2,190.25,191.49,6169260
2006-05-03,192.2,195.0,188.04,192.05,6994635
2006-05-04,194.0,196.96,193.0,194.05,9790305
2006-05-05,195.18,196.54,192.42,193.69,7664915
2006-05-08,194.4,196.2,192.02,192.72,4422245
2006-05-09,193.4,199.56,189.82,197.25,14957185
2006-05-10,197.73,198.8,194.2,195.13,7499770
2006-05-11,195.2,195.4,189.0,191.39,4314165
2006-05-12,189.0,195.78,187.0,192.63,10258365
2006-05-15,192.6,196.0,180.23,183.52,12044935
2006-05-16,185.0,187.2,174.1,186.12,13240355
2006-05-17,187.2,194.4,187.2,192.44,9295990
2006-05-18,191.97,191.97,173.2,175.61,15347410
2006-05-19,183.4,183.4,160.6,168.96,20348530
2006-05-22,170.2,183.6,137.6,152.36,19888685
2006-05-23,156.0,160.0,148.02,155.8,13187500
2006-05-24,157.8,161.4,152.47,156.51,14668785
2006-05-25,152.47,165.56,146.5,161.5,14063945
2006-05-26,164.8,167.2,160.8,162.75,7424115
2006-05-29,163.2,166.88,162.0,164.73,7584640
2006-05-30,164.96,165.37,154.0,157.72,6132765
2006-05-31,153.11,158.4,147.27,157.61,11220960
2006-06-01,158.4,161.2,146.2,148.5,11848685
2006-06-02,151.0,158.97,149.0,157.97,11082095
2006-06-05,159.2,162.56,153.4,157.16,14254900
2006-06-06,146.0,159.4,145.08,153.38,10200520
2006-06-07,152.64,155.2,145.32,149.06,8038675
2006-06-08,146.0,147.98,142.03,144.0,11312320
2006-06-09,143.37,153.78,143.37,151.43,8844180
2006-06-12,152.4,152.4,143.27,145.58,7180790
2006-06-13,143.27,144.84,137.02,138.87,12982485
2006-06-14,144.84,149.94,130.05,132.09,13523565
2006-06-15,137.0,143.8,133.65,139.03,13772695
2006-06-16,141.6,151.0,141.6,144.92,12116560
2006-06-19,147.0,154.4,145.2,153.61,12755310
2006-06-20,152.0,155.74,148.4,151.64,10966180
2006-06-21,152.12,153.84,150.8,152.44,8351685
2006-06-22,154.0,159.68,154.0,156.06,9427470
2006-06-23,154.0,156.6,151.65,155.44,10271410
2006-06-25,157.0,159.8,154.04,155.16,563765
2006-06-26,150.28,155.6,144.63,146.11,7423795
2006-06-27,146.1,151.7,144.22,149.06,14619235
2006-06-28,148.0,149.4,144.4,148.3,9058645
2006-06-29,149.4,154.0,149.4,153.03,8905940
2006-06-30,154.47,164.16,154.01,158.97,16159270
2006-07-03,160.4,161.1,156.1,157.57,8899970
2006-07-04,159.0,162.12,159.0,159.56,10465465
2006-07-05,159.0,161.0,157.2,160.28,11618030
2006-07-06,159.6,161.46,157.4,159.67,9137455
2006-07-07,161.0,161.86,152.82,154.16,7784015
2006-07-10,155.4,158.34,151.85,157.4,6738795
2006-07-11,157.77,157.77,150.47,151.3,9784305
2006-07-12,150.47,154.58,147.7,154.02,11386725
2006-07-13,154.02,154.6,151.21,154.0,8124265
2006-07-14,151.95,151.95,147.0,147.89,9007470
2006-07-17,147.96,147.96,138.2,139.07,8090810
2006-07-18,140.01,142.0,136.6,137.79,11646565
2006-07-19,139.8,140.0,131.07,131.84,11176610
2006-07-20,134.03,139.9,134.03,137.72,14210760
2006-07-21,136.96,144.0,133.01,134.49,5446235
2006-07-24,133.01,137.6,130.42,136.9,7339675
2006-07-25,139.2,141.55,138.05,140.35,13772805
2006-07-26,141.0,146.58,141.0,145.76,15513165
2006-07-27,145.6,148.71,144.3,147.75,12062310
2006-07-28,148.0,149.8,143.6,145.72,9600885
2006-07-31,147.4,149.8,147.0,148.41,4383320
2006-08-01,147.0,148.0,144.0,146.32,4731845
2006-08-02,147.65,152.1,146.61,151.67,6445980
2006-08-03,155.0,157.8,152.0,153.79,11842055
2006-08-04,154.6,155.78,150.71,151.78,4546110
2006-08-07,152.94,153.34,149.43,149.9,6601905
2006-08-08,150.0,154.0,150.0,153.43,3408315
2006-08-09,149.9,160.2,148.4,158.67,10720825
2006-08-10,158.4,159.4,156.02,157.89,6148270
2006-08-11,158.4,162.24,157.61,157.98,9321735
2006-08-14,159.2,160.8,158.31,160.13,4635500
2006-08-16,161.94,165.0,161.41,163.51,6194715
2006-08-17,164.4,168.4,163.82,167.5,12206215
2006-08-18,168.0,171.38,167.0,169.99,14713960
2006-08-21,170.0,172.61,167.94,171.71,9033065
2006-08-22,171.01,173.0,168.02,169.07,6452590
2006-08-23,168.8,171.18,168.04,169.46,11054090
2006-08-24,169.8,172.8,167.67,172.02,11840255
2006-08-25,172.0,173.6,169.34,170.42,6060085
2006-08-28,168.4,172.0,168.4,170.42,2834785
2006-08-29,174.2,174.2,168.55,169.08,4042995
2006-08-30,169.08,172.0,169.08,170.85,4184115
2006-08-31,170.61,172.6,167.51,169.17,9336235
2006-09-01,168.8,173.77,168.63,172.57,6111710
2006-09-04,174.0,179.8,174.0,179.44,7122020
2006-09-05,179.8,180.0,176.2,177.32,5066650
2006-09-06,178.0,179.37,176.6,177.17,4470090
2006-09-07,176.6,179.96,175.98,179.53,6988785
2006-09-08,179.82,181.16,178.7,179.9,7889945
2006-09-11,180.2,180.38,167.07,169.5,9184910
2006-09-12,162.25,171.76,162.25,170.77,7894855
2006-09-13,171.4,175.88,171.4,174.04,6988205
2006-09-14,174.0,176.0,172.25,173.04,4853580
2006-09-15,173.4,175.0,171.44,173.93,4741685
2006-09-18,173.98,174.8,171.45,172.04,3828030
2006-09-19,172.0,172.88,164.81,166.28,6507405
